Genome	Num bases covered	Frac bases covered	Frac bases covered over unambig	Average coverage/depth	Average coverage/depth over unambig
chikungunya, genome 177 (rc)	11829	1.0	1.0	2.78975399442	2.78975399442
chikungunya, genome 178	11778	1.0	1.0	2.6659874342	2.6659874342
chikungunya, genome 178 (rc)	11778	1.0	1.0	2.6659874342	2.6659874342
chikungunya, genome 179	11933	1.0	1.00008380825	1.72630520406	1.72644988267
chikungunya, genome 179 (rc)	11933	1.0	1.00008380825	1.72630520406	1.72644988267
chikungunya, genome 180	11659	1.0	1.00034320034	2.46161763445	2.46246246246
chikungunya, genome 180 (rc)	11659	1.0	1.00034320034	2.46161763445	2.46246246246
chikungunya, genome 181	11203	0.965692612706	1.00053585782	2.18946642531	2.26846476735
chikungunya, genome 181 (rc)	11203	0.965692612706	1.00053585782	2.18946642531	2.26846476735
chikungunya, genome 182	11601	1.0	1.0	2.33600551677	2.33600551677
chikungunya, genome 182 (rc)	11601	1.0	1.0	2.33600551677	2.33600551677
chikungunya, genome 183	11601	1.0	1.0	2.3101456771	2.3101456771
chikungunya, genome 183 (rc)	11601	1.0	1.0	2.3101456771	2.3101456771
chikungunya, genome 184	11601	1.0	1.0	2.32738557021	2.32738557021
chikungunya, genome 184 (rc)	11601	1.0	1.0	2.32738557021	2.32738557021
chikungunya, genome 185	11598	1.0	1.0	2.30212105535	2.30212105535
chikungunya, genome 185 (rc)	11598	1.0	1.0	2.30212105535	2.30212105535
chikungunya, genome 186	11601	1.0	1.0	2.31876562365	2.31876562365
chikungunya, genome 186 (rc)	11601	1.0	1.0	2.31876562365	2.31876562365
chikungunya, genome 187	11881	1.0	1.0	1.20360239037	1.20360239037
chikungunya, genome 187 (rc)	11881	1.0	1.0	1.20360239037	1.20360239037
chikungunya, genome 188	12036	1.0	1.00033244681	2.34297108674	2.34375
chikungunya, genome 188 (rc)	12036	1.0	1.00033244681	2.34297108674	2.34375
chikungunya, genome 189	11810	1.0	1.0	2.54868755292	2.54868755292
chikungunya, genome 189 (rc)	11810	1.0	1.0	2.54868755292	2.54868755292
chikungunya, genome 190	11806	1.0	1.0	2.78671861765	2.78671861765
chikungunya, genome 190 (rc)	11806	1.0	1.0	2.78671861765	2.78671861765
chikungunya, genome 191	11558	1.0	1.0	2.38795639384	2.38795639384
chikungunya, genome 191 (rc)	11558	1.0	1.0	2.38795639384	2.38795639384
chikungunya, genome 192	11814	1.0	1.0	2.75943795497	2.75943795497
chikungunya, genome 192 (rc)	11814	1.0	1.0	2.75943795497	2.75943795497
chikungunya, genome 193	11779	1.0	1.0	2.65727141523	2.65727141523
chikungunya, genome 193 (rc)	11779	1.0	1.0	2.65727141523	2.65727141523
chikungunya, genome 194	11729	1.0	1.0	2.54071105806	2.54071105806
chikungunya, genome 194 (rc)	11729	1.0	1.0	2.54071105806	2.54071105806
chikungunya, genome 195	11800	1.0	1.0	2.77118644068	2.77118644068
chikungunya, genome 195 (rc)	11800	1.0	1.0	2.77118644068	2.77118644068
chikungunya, genome 196	11767	1.0	1.0	2.68547633212	2.68547633212
chikungunya, genome 196 (rc)	11767	1.0	1.0	2.68547633212	2.68547633212
chikungunya, genome 197	11750	1.0	1.0	2.65531914894	2.65531914894
chikungunya, genome 197 (rc)	11750	1.0	1.0	2.65531914894	2.65531914894
chikungunya, genome 198	11784	1.0	1.0	2.14697895451	2.14697895451
chikungunya, genome 198 (rc)	11784	1.0	1.0	2.14697895451	2.14697895451
chikungunya, genome 199	11805	1.0	1.0	2.01609487505	2.01609487505
chikungunya, genome 199 (rc)	11805	1.0	1.0	2.01609487505	2.01609487505
chikungunya, genome 200	11788	1.0	1.0	2.71462504242	2.71462504242
chikungunya, genome 200 (rc)	11788	1.0	1.0	2.71462504242	2.71462504242
chikungunya, genome 201	11763	1.0	1.0	2.52486610559	2.52486610559
chikungunya, genome 201 (rc)	11763	1.0	1.0	2.52486610559	2.52486610559
chikungunya, genome 202	11812	1.0	1.0	2.78530308161	2.78530308161
chikungunya, genome 202 (rc)	11812	1.0	1.0	2.78530308161	2.78530308161
chikungunya, genome 203	12028	1.0	1.0	2.07848353841	2.07848353841
chikungunya, genome 203 (rc)	12028	1.0	1.0	2.07848353841	2.07848353841
chikungunya, genome 204	12028	1.0	1.0	1.94546059195	1.94546059195
chikungunya, genome 204 (rc)	12028	1.0	1.0	1.94546059195	1.94546059195
chikungunya, genome 205	12028	1.0	1.0	1.99534419687	1.99534419687
chikungunya, genome 205 (rc)	12028	1.0	1.0	1.99534419687	1.99534419687
chikungunya, genome 206	12028	1.0	1.0	2.07016960426	2.07016960426
chikungunya, genome 206 (rc)	12028	1.0	1.0	2.07016960426	2.07016960426
chikungunya, genome 207	11791	1.0	1.0	2.58671868374	2.58671868374
chikungunya, genome 207 (rc)	11791	1.0	1.0	2.58671868374	2.58671868374
chikungunya, genome 208	11826	1.0	1.0	2.61288685946	2.61288685946
chikungunya, genome 208 (rc)	11826	1.0	1.0	2.61288685946	2.61288685946
chikungunya, genome 209	11772	1.0	1.0	2.78627251104	2.78627251104
chikungunya, genome 209 (rc)	11772	1.0	1.0	2.78627251104	2.78627251104
chikungunya, genome 210	12036	1.0	1.00008309098	2.30142904619	2.3016202742
chikungunya, genome 210 (rc)	12036	1.0	1.00008309098	2.30142904619	2.3016202742
chikungunya, genome 211	12036	1.0	1.00016619578	2.29312063809	2.29350174506
chikungunya, genome 211 (rc)	12036	1.0	1.00016619578	2.29312063809	2.29350174506
chikungunya, genome 212	11805	1.0	1.00084781687	2.71918678526	2.72149215769
chikungunya, genome 212 (rc)	11805	1.0	1.00084781687	2.71918678526	2.72149215769
