Genome	Num bases covered	Frac bases covered	Frac bases covered over unambig	Average coverage/depth	Average coverage/depth over unambig
influenza, genome 189	13354	1.0	1.0	2.01437771454	2.01437771454
influenza, genome 189 (rc)	13354	1.0	1.0	2.01437771454	2.01437771454
influenza, genome 190	13359	1.0	1.0	2.06602290591	2.06602290591
influenza, genome 190 (rc)	13359	1.0	1.0	2.06602290591	2.06602290591
influenza, genome 191	14208	1.0	1.0	1.49915540541	1.49915540541
influenza, genome 191 (rc)	14208	1.0	1.0	1.49915540541	1.49915540541
influenza, genome 192	13339	1.0	1.0	1.91918434665	1.91918434665
influenza, genome 192 (rc)	13339	1.0	1.0	1.91918434665	1.91918434665
influenza, genome 193	13124	1.0	1.00015241579	1.61536117037	1.61560737692
influenza, genome 193 (rc)	13124	1.0	1.00015241579	1.61536117037	1.61560737692
influenza, genome 194	13388	1.0	1.0	2.42754705707	2.42754705707
influenza, genome 194 (rc)	13388	1.0	1.0	2.42754705707	2.42754705707
influenza, genome 195	13385	1.0	1.0	2.08442286141	2.08442286141
influenza, genome 195 (rc)	13385	1.0	1.0	2.08442286141	2.08442286141
influenza, genome 196	13588	1.0	1.0	1.52340300265	1.52340300265
influenza, genome 196 (rc)	13588	1.0	1.0	1.52340300265	1.52340300265
influenza, genome 197	13417	1.0	1.0	2.51919206976	2.51919206976
influenza, genome 197 (rc)	13417	1.0	1.0	2.51919206976	2.51919206976
influenza, genome 198	13124	1.0	1.00015241579	1.60012191405	1.6003657979
influenza, genome 198 (rc)	13124	1.0	1.00015241579	1.60012191405	1.6003657979
influenza, genome 199	13353	1.0	1.0	2.05197333932	2.05197333932
influenza, genome 199 (rc)	13353	1.0	1.0	2.05197333932	2.05197333932
influenza, genome 200	13510	1.0	1.0	3.07179866765	3.07179866765
influenza, genome 200 (rc)	13510	1.0	1.0	3.07179866765	3.07179866765
influenza, genome 201	13363	1.0	1.0	2.0429544264	2.0429544264
influenza, genome 201 (rc)	13363	1.0	1.0	2.0429544264	2.0429544264
influenza, genome 202	13340	1.0	1.0	1.98650674663	1.98650674663
influenza, genome 202 (rc)	13340	1.0	1.0	1.98650674663	1.98650674663
influenza, genome 203	13324	1.0	1.0	1.93635544881	1.93635544881
influenza, genome 203 (rc)	13324	1.0	1.0	1.93635544881	1.93635544881
influenza, genome 204	13067	1.0	1.00030620837	1.84434070559	1.84490545816
influenza, genome 204 (rc)	13067	1.0	1.00030620837	1.84434070559	1.84490545816
influenza, genome 205	13418	1.0	1.0	2.32523475928	2.32523475928
influenza, genome 205 (rc)	13418	1.0	1.0	2.32523475928	2.32523475928
influenza, genome 206	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 206 (rc)	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 207	13103	1.0	1.0	2.42692513165	2.42692513165
influenza, genome 207 (rc)	13103	1.0	1.0	2.42692513165	2.42692513165
influenza, genome 208	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 208 (rc)	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 209	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 209 (rc)	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 210	13308	1.0	1.0	2.38954012624	2.38954012624
influenza, genome 210 (rc)	13308	1.0	1.0	2.38954012624	2.38954012624
influenza, genome 211	13160	1.0	1.0	2.81914893617	2.81914893617
influenza, genome 211 (rc)	13160	1.0	1.0	2.81914893617	2.81914893617
influenza, genome 212	14212	1.0	1.0	1.48466084999	1.48466084999
influenza, genome 212 (rc)	14212	1.0	1.0	1.48466084999	1.48466084999
influenza, genome 213	13348	1.0	1.0	2.03026670662	2.03026670662
influenza, genome 213 (rc)	13348	1.0	1.0	2.03026670662	2.03026670662
influenza, genome 214	13510	1.0	1.0	2.82013323464	2.82013323464
influenza, genome 214 (rc)	13510	1.0	1.0	2.82013323464	2.82013323464
influenza, genome 215	13389	1.0	1.0	2.53192919561	2.53192919561
influenza, genome 215 (rc)	13389	1.0	1.0	2.53192919561	2.53192919561
influenza, genome 216	13353	1.0	1.0	1.9695948476	1.9695948476
influenza, genome 216 (rc)	13353	1.0	1.0	1.9695948476	1.9695948476
influenza, genome 217	13417	1.0	1.0	2.53409853171	2.53409853171
influenza, genome 217 (rc)	13417	1.0	1.0	2.53409853171	2.53409853171
influenza, genome 218	13103	1.0	1.0	2.3963977715	2.3963977715
influenza, genome 218 (rc)	13103	1.0	1.0	2.3963977715	2.3963977715
influenza, genome 219	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 219 (rc)	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 220	13486	1.0	1.0	3.23298235207	3.23298235207
influenza, genome 220 (rc)	13486	1.0	1.0	3.23298235207	3.23298235207
influenza, genome 221	13510	1.0	1.0	2.80532938564	2.80532938564
influenza, genome 221 (rc)	13510	1.0	1.0	2.80532938564	2.80532938564
influenza, genome 222	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 222 (rc)	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 223	13116	1.0	1.0	2.38639829216	2.38639829216
influenza, genome 223 (rc)	13116	1.0	1.0	2.38639829216	2.38639829216
influenza, genome 224	13435	1.0	1.0	2.59769259397	2.59769259397
influenza, genome 224 (rc)	13435	1.0	1.0	2.59769259397	2.59769259397
influenza, genome 225	13352	1.0	1.0	2.02216896345	2.02216896345
influenza, genome 225 (rc)	13352	1.0	1.0	2.02216896345	2.02216896345
influenza, genome 226	13388	1.0	1.0	2.41260830595	2.41260830595
influenza, genome 226 (rc)	13388	1.0	1.0	2.41260830595	2.41260830595
influenza, genome 227	13071	1.0	1.0	2.35636141076	2.35636141076
influenza, genome 227 (rc)	13071	1.0	1.0	2.35636141076	2.35636141076
influenza, genome 228	13135	1.0	1.0	2.38294632661	2.38294632661
influenza, genome 228 (rc)	13135	1.0	1.0	2.38294632661	2.38294632661
influenza, genome 229	13417	1.0	1.0	2.48192591488	2.48192591488
influenza, genome 229 (rc)	13417	1.0	1.0	2.48192591488	2.48192591488
influenza, genome 230	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 230 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 231	13354	1.0	1.0	2.03684289352	2.03684289352
influenza, genome 231 (rc)	13354	1.0	1.0	2.03684289352	2.03684289352
influenza, genome 232	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 232 (rc)	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 233	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 233 (rc)	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 234	13133	1.0	1.0	2.84778801492	2.84778801492
influenza, genome 234 (rc)	13133	1.0	1.0	2.84778801492	2.84778801492
influenza, genome 235	13438	1.0	1.0	2.6864116684	2.6864116684
influenza, genome 235 (rc)	13438	1.0	1.0	2.6864116684	2.6864116684
influenza, genome 236	13124	1.0	1.0	1.52392563243	1.52392563243
influenza, genome 236 (rc)	13124	1.0	1.0	1.52392563243	1.52392563243
influenza, genome 237	13276	1.0	1.0	2.67399819223	2.67399819223
influenza, genome 237 (rc)	13276	1.0	1.0	2.67399819223	2.67399819223
influenza, genome 238	13071	1.0	1.0	2.39461403106	2.39461403106
influenza, genome 238 (rc)	13071	1.0	1.0	2.39461403106	2.39461403106
influenza, genome 239	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 239 (rc)	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 240	13354	1.0	1.0	2.02935450052	2.02935450052
influenza, genome 240 (rc)	13354	1.0	1.0	2.02935450052	2.02935450052
influenza, genome 241	13324	1.0	1.0	1.98889222456	1.98889222456
influenza, genome 241 (rc)	13324	1.0	1.0	1.98889222456	1.98889222456
influenza, genome 242	13358	1.0	1.0	2.3506512951	2.3506512951
influenza, genome 242 (rc)	13358	1.0	1.0	2.3506512951	2.3506512951
influenza, genome 243	13133	1.0	1.0	1.32490672352	1.32490672352
influenza, genome 243 (rc)	13133	1.0	1.0	1.32490672352	1.32490672352
influenza, genome 244	13386	1.0	1.0	2.09173763634	2.09173763634
influenza, genome 244 (rc)	13386	1.0	1.0	2.09173763634	2.09173763634
influenza, genome 245	13510	1.0	1.0	2.79792746114	2.79792746114
influenza, genome 245 (rc)	13510	1.0	1.0	2.79792746114	2.79792746114
influenza, genome 246	13489	1.0	1.0	3.15812884573	3.15812884573
influenza, genome 246 (rc)	13489	1.0	1.0	3.15812884573	3.15812884573
influenza, genome 247	10952	1.0	1.0	2.5292184076	2.5292184076
influenza, genome 247 (rc)	10952	1.0	1.0	2.5292184076	2.5292184076
influenza, genome 248	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 248 (rc)	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 249	13130	1.0	1.0	2.46763137852	2.46763137852
influenza, genome 249 (rc)	13130	1.0	1.0	2.46763137852	2.46763137852
influenza, genome 250	13198	1.0	1.0000757748	2.4852250341	2.48541335152
influenza, genome 250 (rc)	13198	1.0	1.0000757748	2.4852250341	2.48541335152
influenza, genome 251	13384	1.0	1.0	2.42080095637	2.42080095637
influenza, genome 251 (rc)	13384	1.0	1.0	2.42080095637	2.42080095637
influenza, genome 252	13417	1.0	1.0	2.56391145562	2.56391145562
influenza, genome 252 (rc)	13417	1.0	1.0	2.56391145562	2.56391145562
influenza, genome 253	13288	1.0	1.0	2.53612281758	2.53612281758
influenza, genome 253 (rc)	13288	1.0	1.0	2.53612281758	2.53612281758
influenza, genome 254	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 254 (rc)	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 255	13324	1.0	1.0	1.95136595617	1.95136595617
influenza, genome 255 (rc)	13324	1.0	1.0	1.95136595617	1.95136595617
influenza, genome 256	13566	1.0	1.0	3.1402034498	3.1402034498
influenza, genome 256 (rc)	13566	1.0	1.0	3.1402034498	3.1402034498
influenza, genome 257	13134	1.0	1.0	2.51256281407	2.51256281407
influenza, genome 257 (rc)	13134	1.0	1.0	2.51256281407	2.51256281407
influenza, genome 258	13393	1.0	1.0	2.08317777944	2.08317777944
influenza, genome 258 (rc)	13393	1.0	1.0	2.08317777944	2.08317777944
influenza, genome 259	13417	1.0	1.0	2.45211299098	2.45211299098
influenza, genome 259 (rc)	13417	1.0	1.0	2.45211299098	2.45211299098
influenza, genome 260	13417	1.0	1.0	2.51919206976	2.51919206976
influenza, genome 260 (rc)	13417	1.0	1.0	2.51919206976	2.51919206976
influenza, genome 261	13195	1.0	1.00045492456	2.46305418719	2.46417469103
influenza, genome 261 (rc)	13195	1.0	1.00045492456	2.46305418719	2.46417469103
influenza, genome 262	13163	1.0	1.0	2.90207399529	2.90207399529
influenza, genome 262 (rc)	13163	1.0	1.0	2.90207399529	2.90207399529
influenza, genome 263	13198	1.0	1.0000757748	2.4776481285	2.47783587179
influenza, genome 263 (rc)	13198	1.0	1.0000757748	2.4776481285	2.47783587179
influenza, genome 264	13103	1.0	1.0	2.4574524918	2.4574524918
influenza, genome 264 (rc)	13103	1.0	1.0	2.4574524918	2.4574524918
influenza, genome 265	13330	1.0	1.0	2.81320330083	2.81320330083
influenza, genome 265 (rc)	13330	1.0	1.0	2.81320330083	2.81320330083
influenza, genome 266	13115	1.0	1.0	2.40945482272	2.40945482272
influenza, genome 266 (rc)	13115	1.0	1.0	2.40945482272	2.40945482272
influenza, genome 267	13198	1.0	1.0	2.43976360055	2.43976360055
influenza, genome 267 (rc)	13198	1.0	1.0	2.43976360055	2.43976360055
influenza, genome 268	13103	1.0	1.0	2.46508433183	2.46508433183
influenza, genome 268 (rc)	13103	1.0	1.0	2.46508433183	2.46508433183
influenza, genome 269	14281	1.0	1.0	1.51249912471	1.51249912471
influenza, genome 269 (rc)	14281	1.0	1.0	1.51249912471	1.51249912471
influenza, genome 270	13133	1.0	1.0	2.48991091144	2.48991091144
influenza, genome 270 (rc)	13133	1.0	1.0	2.48991091144	2.48991091144
influenza, genome 271	13418	1.0	1.0	2.28051870622	2.28051870622
influenza, genome 271 (rc)	13418	1.0	1.0	2.28051870622	2.28051870622
influenza, genome 272	13417	1.0	1.0	2.53409853171	2.53409853171
influenza, genome 272 (rc)	13417	1.0	1.0	2.53409853171	2.53409853171
influenza, genome 273	13297	1.0	1.0	1.88764382944	1.88764382944
influenza, genome 273 (rc)	13297	1.0	1.0	1.88764382944	1.88764382944
influenza, genome 274	14210	1.0	1.0	1.50598170303	1.50598170303
influenza, genome 274 (rc)	14210	1.0	1.0	1.50598170303	1.50598170303
influenza, genome 275	13420	1.0	1.0	2.4739195231	2.4739195231
influenza, genome 275 (rc)	13420	1.0	1.0	2.4739195231	2.4739195231
influenza, genome 276	13386	1.0	1.0	2.08426714478	2.08426714478
influenza, genome 276 (rc)	13386	1.0	1.0	2.08426714478	2.08426714478
influenza, genome 277	13417	1.0	1.0	2.53409853171	2.53409853171
influenza, genome 277 (rc)	13417	1.0	1.0	2.53409853171	2.53409853171
influenza, genome 278	13103	1.0	1.0	2.44982065176	2.44982065176
influenza, genome 278 (rc)	13103	1.0	1.0	2.44982065176	2.44982065176
influenza, genome 279	13566	1.0	1.0	3.1254607106	3.1254607106
influenza, genome 279 (rc)	13566	1.0	1.0	3.1254607106	3.1254607106
influenza, genome 280	13383	1.0	1.0	2.06231786595	2.06231786595
influenza, genome 280 (rc)	13383	1.0	1.0	2.06231786595	2.06231786595
influenza, genome 281	13417	1.0	1.0	2.46701945293	2.46701945293
influenza, genome 281 (rc)	13417	1.0	1.0	2.46701945293	2.46701945293
influenza, genome 282	14186	1.0	1.0	1.50852953616	1.50852953616
influenza, genome 282 (rc)	14186	1.0	1.0	1.50852953616	1.50852953616
influenza, genome 283	13118	1.0	1.0	2.37841134319	2.37841134319
influenza, genome 283 (rc)	13118	1.0	1.0	2.37841134319	2.37841134319
influenza, genome 284	13324	1.0	1.0	2.00390273191	2.00390273191
influenza, genome 284 (rc)	13324	1.0	1.0	2.00390273191	2.00390273191
influenza, genome 285	13417	1.0	1.0	2.57136468659	2.57136468659
influenza, genome 285 (rc)	13417	1.0	1.0	2.57136468659	2.57136468659
influenza, genome 286	13116	1.0	1.0	2.37877401647	2.37877401647
influenza, genome 286 (rc)	13116	1.0	1.0	2.37877401647	2.37877401647
influenza, genome 287	13363	1.0	1.0	2.90353962434	2.90353962434
influenza, genome 287 (rc)	13363	1.0	1.0	2.90353962434	2.90353962434
influenza, genome 288	13158	1.0	1.0	2.22678218574	2.22678218574
influenza, genome 288 (rc)	13158	1.0	1.0	2.22678218574	2.22678218574
influenza, genome 289	13348	1.0	1.0	1.98531615223	1.98531615223
influenza, genome 289 (rc)	13348	1.0	1.0	1.98531615223	1.98531615223
influenza, genome 290	14290	1.0	1.0	1.51854443667	1.51854443667
influenza, genome 290 (rc)	14290	1.0	1.0	1.51854443667	1.51854443667
influenza, genome 291	13388	1.0	1.0	2.53958769047	2.53958769047
influenza, genome 291 (rc)	13388	1.0	1.0	2.53958769047	2.53958769047
influenza, genome 292	13198	1.0	1.0	2.39430216699	2.39430216699
influenza, genome 292 (rc)	13198	1.0	1.0	2.39430216699	2.39430216699
influenza, genome 293	13375	1.0	1.0	2.45981308411	2.45981308411
influenza, genome 293 (rc)	13375	1.0	1.0	2.45981308411	2.45981308411
influenza, genome 294	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 294 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 295	13071	1.0	1.0	2.386963507	2.386963507
influenza, genome 295 (rc)	13071	1.0	1.0	2.386963507	2.386963507
influenza, genome 296	13431	1.0	1.0	2.56868438687	2.56868438687
influenza, genome 296 (rc)	13431	1.0	1.0	2.56868438687	2.56868438687
influenza, genome 297	13417	1.0	1.0	2.51919206976	2.51919206976
influenza, genome 297 (rc)	13417	1.0	1.0	2.51919206976	2.51919206976
influenza, genome 298	13510	1.0	1.0	2.81273131014	2.81273131014
influenza, genome 298 (rc)	13510	1.0	1.0	2.81273131014	2.81273131014
influenza, genome 299	13160	1.0	1.0	2.24924012158	2.24924012158
influenza, genome 299 (rc)	13160	1.0	1.0	2.24924012158	2.24924012158
influenza, genome 300	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 300 (rc)	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 301	13261	1.0	1.0	2.04358645653	2.04358645653
influenza, genome 301 (rc)	13261	1.0	1.0	2.04358645653	2.04358645653
influenza, genome 302	13103	1.0	1.0	2.40402961154	2.40402961154
influenza, genome 302 (rc)	13103	1.0	1.0	2.40402961154	2.40402961154
influenza, genome 303	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 303 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 304	13326	1.0	1.0	2.01110610836	2.01110610836
influenza, genome 304 (rc)	13326	1.0	1.0	2.01110610836	2.01110610836
influenza, genome 305	13430	1.0	1.0	2.69545793001	2.69545793001
influenza, genome 305 (rc)	13430	1.0	1.0	2.69545793001	2.69545793001
influenza, genome 306	13354	1.0	1.0	2.04433128651	2.04433128651
influenza, genome 306 (rc)	13354	1.0	1.0	2.04433128651	2.04433128651
influenza, genome 307	13561	1.0	1.0	3.04549811961	3.04549811961
influenza, genome 307 (rc)	13561	1.0	1.0	3.04549811961	3.04549811961
influenza, genome 308	13346	1.0	1.0	2.03057095759	2.03057095759
influenza, genome 308 (rc)	13346	1.0	1.0	2.03057095759	2.03057095759
influenza, genome 309	13349	1.0	1.0	2.01513221964	2.01513221964
influenza, genome 309 (rc)	13349	1.0	1.0	2.01513221964	2.01513221964
influenza, genome 310	13353	1.0	1.0	1.98457275519	1.98457275519
influenza, genome 310 (rc)	13353	1.0	1.0	1.98457275519	1.98457275519
influenza, genome 311	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 311 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 312	13417	1.0	1.0	2.51173883879	2.51173883879
influenza, genome 312 (rc)	13417	1.0	1.0	2.51173883879	2.51173883879
influenza, genome 313	13304	1.0	1.0	1.58598917619	1.58598917619
influenza, genome 313 (rc)	13304	1.0	1.0	1.58598917619	1.58598917619
influenza, genome 314	13353	1.0	1.0	2.04448438553	2.04448438553
influenza, genome 314 (rc)	13353	1.0	1.0	2.04448438553	2.04448438553
influenza, genome 315	14083	1.0	1.0	1.48405879429	1.48405879429
influenza, genome 315 (rc)	14083	1.0	1.0	1.48405879429	1.48405879429
influenza, genome 316	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 316 (rc)	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 317	13359	1.0	1.0	2.05105172543	2.05105172543
influenza, genome 317 (rc)	13359	1.0	1.0	2.05105172543	2.05105172543
influenza, genome 318	13071	1.0	1.0	2.37931298294	2.37931298294
influenza, genome 318 (rc)	13071	1.0	1.0	2.37931298294	2.37931298294
influenza, genome 319	13116	1.0	1.00007624857	2.47788960049	2.47807853603
influenza, genome 319 (rc)	13116	1.0	1.00007624857	2.47788960049	2.47807853603
influenza, genome 320	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 320 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 321	13417	1.0	1.0	2.44465976001	2.44465976001
influenza, genome 321 (rc)	13417	1.0	1.0	2.44465976001	2.44465976001
influenza, genome 322	13404	1.0	1.0	2.55893763056	2.55893763056
influenza, genome 322 (rc)	13404	1.0	1.0	2.55893763056	2.55893763056
influenza, genome 323	13353	1.0	1.0	1.97708380139	1.97708380139
influenza, genome 323 (rc)	13353	1.0	1.0	1.97708380139	1.97708380139
influenza, genome 324	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 324 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 325	13386	1.0	1.0	2.09173763634	2.09173763634
influenza, genome 325 (rc)	13386	1.0	1.0	2.09173763634	2.09173763634
influenza, genome 326	13148	1.0	1.0	2.37298448433	2.37298448433
influenza, genome 326 (rc)	13148	1.0	1.0	2.37298448433	2.37298448433
influenza, genome 327	13195	1.0	1.00007579203	2.69041303524	2.6906169471
influenza, genome 327 (rc)	13195	1.0	1.00007579203	2.69041303524	2.6906169471
influenza, genome 328	13133	1.0	1.00091456444	2.71834310515	2.72082920509
influenza, genome 328 (rc)	13133	1.0	1.00091456444	2.71834310515	2.72082920509
influenza, genome 329	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 329 (rc)	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 330	14281	1.0	1.0	1.52650374624	1.52650374624
influenza, genome 330 (rc)	14281	1.0	1.0	1.52650374624	1.52650374624
influenza, genome 331	13353	1.0	1.0	1.98457275519	1.98457275519
influenza, genome 331 (rc)	13353	1.0	1.0	1.98457275519	1.98457275519
influenza, genome 332	13372	1.0	1.0	2.5276697577	2.5276697577
influenza, genome 332 (rc)	13372	1.0	1.0	2.5276697577	2.5276697577
influenza, genome 333	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 333 (rc)	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 334	13353	1.0	1.0	1.97708380139	1.97708380139
influenza, genome 334 (rc)	13353	1.0	1.0	1.97708380139	1.97708380139
influenza, genome 335	13124	1.0	1.00015241579	1.62298079854	1.62322816644
influenza, genome 335 (rc)	13124	1.0	1.00015241579	1.62298079854	1.62322816644
influenza, genome 336	13124	1.0	1.00015241579	1.64583968302	1.64609053498
influenza, genome 336 (rc)	13124	1.0	1.00015241579	1.64583968302	1.64609053498
influenza, genome 337	13324	1.0	1.0	1.98138697088	1.98138697088
influenza, genome 337 (rc)	13324	1.0	1.0	1.98138697088	1.98138697088
influenza, genome 338	13566	1.0	1.0	3.1254607106	3.1254607106
influenza, genome 338 (rc)	13566	1.0	1.0	3.1254607106	3.1254607106
influenza, genome 339	13510	1.0	1.0	2.81273131014	2.81273131014
influenza, genome 339 (rc)	13510	1.0	1.0	2.81273131014	2.81273131014
influenza, genome 340	13417	1.0	1.0	2.51173883879	2.51173883879
influenza, genome 340 (rc)	13417	1.0	1.0	2.51173883879	2.51173883879
influenza, genome 341	13417	1.0	1.00007453787	2.55645822464	2.55664877758
influenza, genome 341 (rc)	13417	1.0	1.00007453787	2.55645822464	2.55664877758
influenza, genome 342	13510	1.0	1.0	3.18282753516	3.18282753516
influenza, genome 342 (rc)	13510	1.0	1.0	3.18282753516	3.18282753516
influenza, genome 343	13306	1.0	1.0	2.40493010672	2.40493010672
influenza, genome 343 (rc)	13306	1.0	1.0	2.40493010672	2.40493010672
influenza, genome 344	13133	1.0	1.0	2.84017360847	2.84017360847
influenza, genome 344 (rc)	13133	1.0	1.0	2.84017360847	2.84017360847
influenza, genome 345	13352	1.0	1.0	2.02216896345	2.02216896345
influenza, genome 345 (rc)	13352	1.0	1.0	2.02216896345	2.02216896345
influenza, genome 346	13116	1.0	1.0	2.40164684355	2.40164684355
influenza, genome 346 (rc)	13116	1.0	1.0	2.40164684355	2.40164684355
influenza, genome 347	13418	1.0	1.0	2.32523475928	2.32523475928
influenza, genome 347 (rc)	13418	1.0	1.0	2.32523475928	2.32523475928
influenza, genome 348	13410	1.0	1.0	2.60253542133	2.60253542133
influenza, genome 348 (rc)	13410	1.0	1.0	2.60253542133	2.60253542133
influenza, genome 349	13103	1.0	1.0	2.44218881172	2.44218881172
influenza, genome 349 (rc)	13103	1.0	1.0	2.44218881172	2.44218881172
influenza, genome 350	13324	1.0	1.0	1.96637646352	1.96637646352
influenza, genome 350 (rc)	13324	1.0	1.0	1.96637646352	1.96637646352
influenza, genome 351	13133	1.0	1.0	2.53559735019	2.53559735019
influenza, genome 351 (rc)	13133	1.0	1.0	2.53559735019	2.53559735019
influenza, genome 352	13391	1.0	1.0	2.53155104174	2.53155104174
influenza, genome 352 (rc)	13391	1.0	1.0	2.53155104174	2.53155104174
influenza, genome 353	13197	1.0	1.0	2.66727286505	2.66727286505
influenza, genome 353 (rc)	13197	1.0	1.0	2.66727286505	2.66727286505
influenza, genome 354	14159	1.0	1.0	1.46196765308	1.46196765308
influenza, genome 354 (rc)	14159	1.0	1.0	1.46196765308	1.46196765308
influenza, genome 355	14313	1.0	1.0	1.53706420736	1.53706420736
influenza, genome 355 (rc)	14313	1.0	1.0	1.53706420736	1.53706420736
influenza, genome 356	13348	1.0	1.0	1.97782439317	1.97782439317
influenza, genome 356 (rc)	13348	1.0	1.0	1.97782439317	1.97782439317
influenza, genome 357	13134	1.0	1.0	2.39074158672	2.39074158672
influenza, genome 357 (rc)	13134	1.0	1.0	2.39074158672	2.39074158672
influenza, genome 358	13417	1.0	1.0	2.54900499366	2.54900499366
influenza, genome 358 (rc)	13417	1.0	1.0	2.54900499366	2.54900499366
influenza, genome 359	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 359 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 360	13388	1.0	1.0	2.50224081267	2.50224081267
influenza, genome 360 (rc)	13388	1.0	1.0	2.50224081267	2.50224081267
influenza, genome 361	13769	1.0	1.0	1.3581233205	1.3581233205
influenza, genome 361 (rc)	13769	1.0	1.0	1.3581233205	1.3581233205
influenza, genome 362	13417	1.0	1.0	2.51919206976	2.51919206976
influenza, genome 362 (rc)	13417	1.0	1.0	2.51919206976	2.51919206976
influenza, genome 363	13103	1.0	1.0	2.35060673128	2.35060673128
influenza, genome 363 (rc)	13103	1.0	1.0	2.35060673128	2.35060673128
influenza, genome 364	13417	1.0	1.0	2.50428560781	2.50428560781
influenza, genome 364 (rc)	13417	1.0	1.0	2.50428560781	2.50428560781
influenza, genome 365	13353	1.0	1.0	1.9695948476	1.9695948476
influenza, genome 365 (rc)	13353	1.0	1.0	1.9695948476	1.9695948476
influenza, genome 366	13383	1.0	1.0	2.04737353359	2.04737353359
influenza, genome 366 (rc)	13383	1.0	1.0	2.04737353359	2.04737353359
influenza, genome 367	14207	1.0	1.0	1.48518336032	1.48518336032
influenza, genome 367 (rc)	14207	1.0	1.0	1.48518336032	1.48518336032
influenza, genome 368	13324	1.0	1.0	1.95887120985	1.95887120985
influenza, genome 368 (rc)	13324	1.0	1.0	1.95887120985	1.95887120985
influenza, genome 369	13383	1.0	1.0	2.49570350445	2.49570350445
influenza, genome 369 (rc)	13383	1.0	1.0	2.49570350445	2.49570350445
influenza, genome 370	13360	1.0	1.0	2.01347305389	2.01347305389
influenza, genome 370 (rc)	13360	1.0	1.0	2.01347305389	2.01347305389
influenza, genome 371	13138	1.0	1.00022839741	1.64408585782	1.64446136277
influenza, genome 371 (rc)	13138	1.0	1.00022839741	1.64408585782	1.64446136277
influenza, genome 372	13340	1.0	1.0	1.964017991	1.964017991
influenza, genome 372 (rc)	13340	1.0	1.0	1.964017991	1.964017991
influenza, genome 373	13386	1.0	1.0	2.09173763634	2.09173763634
influenza, genome 373 (rc)	13386	1.0	1.0	2.09173763634	2.09173763634
influenza, genome 374	13103	1.0	1.0	2.41929329161	2.41929329161
influenza, genome 374 (rc)	13103	1.0	1.0	2.41929329161	2.41929329161
influenza, genome 375	13391	1.0	1.0	2.7481144052	2.7481144052
influenza, genome 375 (rc)	13391	1.0	1.0	2.7481144052	2.7481144052
influenza, genome 376	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 376 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 377	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 377 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 378	13393	1.0	1.0	2.06077801837	2.06077801837
influenza, genome 378 (rc)	13393	1.0	1.0	2.06077801837	2.06077801837
